ebn0_db,worker_id,frame_idx,legacy_success,legacy_detected_failure,success_exact,valid_codeword,undetected_error,stop_iteration,final_syndrome_weight,runtime_ms
10.0,10,11,0,1,0,0,0,12,131,28.84143218398094
10.0,10,12,1,0,1,1,0,2,0,5.610412918031216
10.0,10,13,1,0,1,1,0,4,0,10.252990992739797
10.0,10,14,0,1,0,0,0,12,129,29.247239930555224
10.0,10,15,1,0,1,1,0,2,0,5.684653064236045
10.0,10,16,0,1,0,0,0,12,124,28.928121086210012
10.0,10,17,1,0,1,1,0,2,0,5.626302910968661
10.0,10,18,1,0,1,1,0,2,0,5.659062881022692
10.0,10,19,1,0,1,1,0,2,0,5.594863090664148
10.0,10,20,1,0,1,1,0,2,0,5.679703084751964
10.0,10,21,0,1,0,0,0,12,118,29.11964012309909
10.0,10,22,1,0,1,1,0,2,0,5.6858130265027285
10.0,10,23,1,0,1,1,0,2,0,5.618703085929155
10.0,10,24,0,1,0,0,0,12,115,29.49206903576851
10.0,10,25,1,0,1,1,0,12,0,29.210630105808377
10.0,10,26,1,0,1,1,0,2,0,5.722732050344348
10.0,10,27,1,0,1,1,0,2,0,5.666453158482909
10.0,10,28,1,0,1,1,0,2,0,5.752532975748181
10.0,10,29,1,0,1,1,0,2,0,5.958111956715584
10.0,10,30,1,0,1,1,0,2,0,5.68685308098793
10.0,10,31,0,1,0,0,0,12,123,29.182610101997852
10.0,10,32,1,0,1,1,0,3,0,8.0326609313488
10.0,10,33,1,0,1,1,0,2,0,5.655473098158836
10.0,10,34,1,0,1,1,0,2,0,5.676123080775142
10.0,10,35,1,0,1,1,0,2,0,5.650883074849844
10.0,10,36,1,0,1,1,0,2,0,5.581713048741221
10.0,10,37,1,0,1,1,0,2,0,5.643643205985427
10.0,10,38,1,0,1,1,0,2,0,5.724033107981086
10.0,10,39,0,1,0,0,0,12,133,29.224100057035685
10.0,10,40,1,0,1,1,0,1,0,3.3047038596123457
10.0,10,41,1,0,1,1,0,2,0,5.6357430294156075
10.0,10,42,0,1,0,0,0,12,127,29.06020008958876
10.0,10,43,1,0,1,1,0,2,0,5.684932926669717
10.0,10,44,1,0,1,1,0,2,0,5.727103212848306
10.0,10,45,1,0,1,1,0,2,0,5.666551878675818
10.0,10,46,1,0,1,1,0,2,0,5.693663144484162
10.0,10,47,1,0,1,1,0,2,0,5.7078630197793245
10.0,10,48,1,0,1,1,0,9,0,21.917125210165977
10.0,10,49,1,0,1,1,0,2,0,5.660742986947298
10.0,10,50,1,0,1,1,0,2,0,5.584202939644456
10.0,10,51,1,0,1,1,0,5,0,12.907647993415594
10.0,10,52,1,0,1,1,0,3,0,8.094811113551259
10.0,10,53,1,0,1,1,0,2,0,5.738521926105022
10.0,10,54,1,0,1,1,0,3,0,8.40106001123786
10.0,10,55,1,0,1,1,0,3,0,8.031521923840046
10.0,10,56,1,0,1,1,0,2,0,5.7986818719655275
10.0,10,57,1,0,1,1,0,2,0,5.569882923737168
10.0,10,58,1,0,1,1,0,2,0,5.532033974304795
10.0,10,59,1,0,1,1,0,2,0,5.58859296143055
10.0,10,60,1,0,1,1,0,3,0,7.986881071701646
10.0,10,61,0,1,0,0,0,12,135,29.60906899534166
10.0,10,62,0,1,0,0,0,12,147,28.981191106140614
10.0,10,63,1,0,1,1,0,4,0,10.640828870236874
10.0,41,0,1,0,1,1,0,2,0,6.561117945238948
10.0,41,1,1,0,1,1,0,2,0,5.837542004883289
10.0,41,2,0,1,0,0,0,12,125,30.379115138202906
10.0,41,3,1,0,1,1,0,2,0,5.879841977730393
10.0,41,4,1,0,1,1,0,6,0,15.59718488715589
10.0,41,5,1,0,1,1,0,2,0,5.868182051926851
10.0,41,6,1,0,1,1,0,3,0,8.23909998871386
10.0,41,7,1,0,1,1,0,2,0,5.765331909060478
10.0,41,8,1,0,1,1,0,3,0,8.104192093014717
10.0,41,9,1,0,1,1,0,3,0,8.167400024831295
10.0,41,10,1,0,1,1,0,2,0,5.712493089959025
10.0,41,11,1,0,1,1,0,2,0,5.846102023497224
10.0,41,12,1,0,1,1,0,2,0,5.801681894809008
10.0,41,13,1,0,1,1,0,2,0,5.738482810556889
10.0,41,14,1,0,1,1,0,2,0,5.76937198638916
10.0,41,15,1,0,1,1,0,2,0,5.883221980184317
10.0,41,16,0,1,0,0,0,12,123,29.888195917010307
10.0,41,17,1,0,1,1,0,2,0,5.931762047111988
10.0,41,18,1,0,1,1,0,3,0,8.203091099858284
10.0,41,19,1,0,1,1,0,2,0,5.909671075642109
10.0,41,20,1,0,1,1,0,2,0,5.87991182692349
10.0,41,21,1,0,1,1,0,3,0,8.11434118077159
10.0,41,22,1,0,1,1,0,2,0,5.887642037123442
10.0,41,23,1,0,1,1,0,2,0,5.843752063810825
10.0,41,24,1,0,1,1,0,3,0,8.313699858263135
10.0,41,25,1,0,1,1,0,3,0,8.299879962578416
10.0,41,26,0,1,0,0,0,12,136,30.05653596483171
10.0,41,27,1,0,1,1,0,2,0,6.216170033439994
10.0,41,28,1,0,1,1,0,2,0,5.813821917399764
10.0,41,29,1,0,1,1,0,2,0,5.810593022033572
10.0,41,30,1,0,1,1,0,2,0,5.844841944053769
10.0,41,31,1,0,1,1,0,2,0,5.824703024700284
10.0,41,32,1,0,1,1,0,2,0,6.007881136611104
10.0,41,33,1,0,1,1,0,2,0,5.817341851070523
10.0,41,34,1,0,1,1,0,7,0,17.881843959912658
10.0,41,35,1,0,1,1,0,2,0,5.875962087884545
10.0,41,36,1,0,1,1,0,2,0,5.79865206964314
10.0,41,37,0,1,0,0,0,12,136,30.193815007805824
10.0,41,38,0,1,0,0,0,12,133,30.271464958786964
10.0,41,39,1,0,1,1,0,2,0,6.015731953084469
10.0,41,40,1,0,1,1,0,2,0,5.918331909924746
10.0,41,41,1,0,1,1,0,2,0,5.819161888211966
10.0,41,42,1,0,1,1,0,3,0,8.267231052741408
10.0,41,43,1,0,1,1,0,2,0,5.870601162314415
10.0,41,44,1,0,1,1,0,2,0,5.737093044444919
10.0,41,45,1,0,1,1,0,2,0,5.809282185509801
10.0,41,46,1,0,1,1,0,2,0,5.797741934657097
10.0,41,47,1,0,1,1,0,2,0,5.827042041346431
10.0,41,48,1,0,1,1,0,2,0,5.818922072649002
10.0,41,49,1,0,1,1,0,2,0,5.779673112556338
10.0,41,50,1,0,1,1,0,2,0,5.8056628331542015
10.0,41,51,1,0,1,1,0,2,0,5.787461996078491
10.0,41,52,1,0,1,1,0,2,0,5.81989181227982
10.0,41,53,0,1,0,0,0,12,135,30.196305131539702
10.0,41,54,1,0,1,1,0,2,0,6.000901106745005
10.0,41,55,1,0,1,1,0,2,0,5.875042174011469
10.0,41,56,1,0,1,1,0,2,0,5.827251821756363
10.0,41,57,1,0,1,1,0,4,0,10.703799081966281
10.0,41,58,1,0,1,1,0,4,0,10.747028049081564
10.0,41,59,1,0,1,1,0,2,0,5.974671803414822
10.0,41,60,0,1,0,0,0,12,134,29.91789602674544
10.0,41,61,1,0,1,1,0,3,0,8.6292689666152
10.0,41,62,1,0,1,1,0,9,0,22.823561215773225
10.0,41,63,1,0,1,1,0,2,0,5.915280897170305
10.0,11,0,1,0,1,1,0,2,0,6.30494998767972
10.0,11,1,1,0,1,1,0,2,0,5.867681931704283
10.0,11,2,1,0,1,1,0,3,0,8.293839870020747
10.0,11,3,1,0,1,1,0,2,0,6.263090064749122
10.0,11,4,0,1,0,0,0,12,107,29.435508884489536
10.0,11,5,1,0,1,1,0,3,0,7.977372035384178
10.0,11,6,1,0,1,1,0,3,0,8.26515001244843
10.0,11,7,0,1,0,0,0,12,110,29.6661879401654
10.0,11,8,1,0,1,1,0,3,0,8.164640981703997
10.0,11,9,1,0,1,1,0,2,0,5.9023208450526
10.0,11,10,1,0,1,1,0,2,0,5.688283126801252
10.0,11,11,1,0,1,1,0,2,0,5.884931888431311
10.0,11,12,1,0,1,1,0,3,0,8.349670097231865
10.0,11,13,1,0,1,1,0,2,0,6.011230871081352
10.0,11,14,1,0,1,1,0,3,0,8.593779057264328
10.0,11,15,0,1,0,0,0,12,126,29.147369787096977
10.0,11,16,0,1,0,0,0,12,131,30.133326072245836
10.0,11,17,1,0,1,1,0,2,0,5.929561099037528
10.0,11,18,1,0,1,1,0,2,0,5.89498202316463
10.0,11,19,1,0,1,1,0,2,0,5.746502196416259
10.0,11,20,1,0,1,1,0,3,0,8.155581075698137
10.0,11,21,1,0,1,1,0,3,0,8.009572047740221
10.0,11,22,1,0,1,1,0,2,0,5.852502072229981
10.0,11,23,1,0,1,1,0,3,0,8.272480918094516
10.0,11,24,1,0,1,1,0,2,0,6.143720122054219
10.0,11,25,1,0,1,1,0,3,0,8.425239939242601
10.0,11,26,0,1,0,0,0,12,122,29.475828865543008
10.0,11,27,1,0,1,1,0,4,0,10.685858083888888
10.0,11,28,0,1,0,0,0,12,133,30.037085991352797
10.0,11,29,1,0,1,1,0,2,0,5.887472070753574
10.0,11,30,1,0,1,1,0,2,0,5.634902976453304
10.0,11,31,1,0,1,1,0,3,0,7.926722057163715
10.0,11,32,1,0,1,1,0,2,0,5.828222027048469
10.0,11,33,1,0,1,1,0,4,0,10.817077942192554
10.0,11,34,0,1,0,0,0,12,133,29.81472690589726
10.0,11,35,1,0,1,1,0,2,0,5.757292965427041
10.0,11,36,1,0,1,1,0,3,0,7.9555020201951265
10.0,11,37,1,0,1,1,0,3,0,8.651698008179665
10.0,11,38,1,0,1,1,0,2,0,6.0462611727416515
10.0,11,39,0,1,0,0,0,12,130,29.65862792916596
10.0,11,40,1,0,1,1,0,1,0,3.467393107712269
10.0,11,41,1,0,1,1,0,2,0,5.63280307687819
10.0,11,42,0,1,0,0,0,12,131,29.91797705180943
10.0,11,43,1,0,1,1,0,2,0,5.97920105792582
10.0,11,44,1,0,1,1,0,2,0,5.753983044996858
10.0,11,45,0,1,0,0,0,12,124,29.263429110869765
10.0,11,46,1,0,1,1,0,3,0,8.56507895514369
10.0,11,47,0,1,0,0,0,12,139,29.758987948298454
10.0,11,48,0,1,0,0,0,12,125,29.60091782733798
10.0,11,49,1,0,1,1,0,4,0,10.869557969272137
10.0,11,50,1,0,1,1,0,3,0,8.385370019823313
10.0,11,51,1,0,1,1,0,2,0,5.785631947219372
10.0,11,52,0,1,0,0,0,12,127,29.56193801946938
10.0,11,53,1,0,1,1,0,2,0,6.13294099457562
10.0,11,54,1,0,1,1,0,2,0,6.040580803528428
10.0,11,55,1,0,1,1,0,2,0,5.803772015497088
10.0,11,56,1,0,1,1,0,3,0,8.4030800499022
10.0,11,57,1,0,1,1,0,11,0,26.72912203706801
10.0,11,58,1,0,1,1,0,2,0,6.108390865847468
10.0,11,59,1,0,1,1,0,2,0,6.024261005222797
10.0,11,60,1,0,1,1,0,4,0,10.876738000661135
10.0,11,61,1,0,1,1,0,5,0,13.029137160629034
10.0,11,62,1,0,1,1,0,4,0,10.394131066277623
10.0,11,63,1,0,1,1,0,3,0,7.936261827126145
10.0,20,0,1,0,1,1,0,2,0,6.163969868794084
10.0,20,1,1,0,1,1,0,5,0,12.425421038642526
10.0,20,2,1,0,1,1,0,1,0,3.1796840485185385
10.0,20,3,1,0,1,1,0,2,0,5.554263945668936
10.0,20,4,1,0,1,1,0,3,0,7.775421952828765
10.0,20,5,1,0,1,1,0,2,0,5.525623913854361
10.0,20,6,1,0,1,1,0,2,0,5.608153063803911
10.0,20,7,1,0,1,1,0,2,0,5.707193166017532
10.0,20,8,1,0,1,1,0,12,0,28.88559107668698
10.0,20,9,1,0,1,1,0,2,0,5.584032973274589
10.0,20,10,0,1,0,0,0,12,130,28.810801915824413
10.0,20,11,1,0,1,1,0,2,0,5.668213125318289
10.0,20,12,0,1,0,0,0,12,127,28.790751937776804
10.0,20,13,1,0,1,1,0,2,0,5.60283288359642
10.0,20,14,1,0,1,1,0,2,0,5.582604091614485
10.0,20,15,1,0,1,1,0,2,0,5.592333851382136
10.0,20,16,1,0,1,1,0,2,0,5.580242956057191
10.0,20,17,1,0,1,1,0,2,0,5.601563025265932
10.0,20,18,1,0,1,1,0,2,0,5.558993201702833
10.0,20,19,1,0,1,1,0,6,0,14.885898912325501
10.0,20,20,1,0,1,1,0,2,0,5.6087730918079615
10.0,20,21,1,0,1,1,0,2,0,5.593452835455537
10.0,20,22,0,1,0,0,0,12,129,28.798941988497972
10.0,20,23,1,0,1,1,0,1,0,3.3358840737491846
10.0,20,24,0,1,0,0,0,12,125,28.748702025040984
10.0,20,25,1,0,1,1,0,2,0,5.697622895240784
10.0,20,26,0,1,0,0,0,12,118,29.03273096308112
10.0,20,27,1,0,1,1,0,2,0,5.657383007928729
10.0,20,28,0,1,0,0,0,12,126,28.746121795848012
10.0,20,29,1,0,1,1,0,2,0,5.620382959023118
10.0,20,30,1,0,1,1,0,5,0,12.499009957537055
10.0,20,31,0,1,0,0,0,12,121,29.34475988149643
10.0,20,32,0,1,0,0,0,12,101,28.875560965389013
10.0,20,33,1,0,1,1,0,2,0,5.69953303784132
10.0,20,34,1,0,1,1,0,2,0,5.660573020577431
10.0,20,35,1,0,1,1,0,2,0,5.592413013800979
10.0,20,36,1,0,1,1,0,2,0,5.6313329841941595
10.0,20,37,1,0,1,1,0,2,0,5.557152908295393
10.0,20,38,1,0,1,1,0,2,0,5.547143984586
10.0,20,39,0,1,0,0,0,12,113,28.73929194174707
10.0,20,40,1,0,1,1,0,4,0,10.313081089407206
10.0,20,41,1,0,1,1,0,2,0,5.587553139775991
10.0,20,42,1,0,1,1,0,2,0,5.602202843874693
10.0,20,43,1,0,1,1,0,6,0,14.705828856676817
10.0,20,44,1,0,1,1,0,2,0,5.570014007389545
10.0,20,45,1,0,1,1,0,2,0,5.641693016514182
10.0,20,46,1,0,1,1,0,3,0,8.017760934308171
10.0,20,47,1,0,1,1,0,2,0,5.574672948569059
10.0,20,48,1,0,1,1,0,2,0,5.590073997154832
10.0,20,49,1,0,1,1,0,3,0,7.877772906795144
10.0,20,50,1,0,1,1,0,2,0,5.615822970867157
10.0,20,51,1,0,1,1,0,3,0,7.872441783547401
10.0,20,52,0,1,0,0,0,12,129,28.62211293540895
10.0,20,53,1,0,1,1,0,2,0,5.631973035633564
10.0,20,54,1,0,1,1,0,2,0,5.609193118289113
10.0,20,55,1,0,1,1,0,2,0,5.577123025432229
10.0,20,56,1,0,1,1,0,2,0,5.538614001125097
10.0,20,57,1,0,1,1,0,2,0,5.507342983037233
10.0,20,58,1,0,1,1,0,2,0,5.457823863252997
10.0,20,59,1,0,1,1,0,2,0,5.53576392121613
10.0,20,60,1,0,1,1,0,3,0,7.833013078197837
10.0,20,61,0,1,0,0,0,12,125,28.721292037516832
10.0,20,62,1,0,1,1,0,8,0,19.50295688584447
10.0,20,63,0,1,0,0,0,12,133,28.906020801514387
10.0,21,0,0,1,0,0,0,12,137,29.151259921491146
10.0,21,1,1,0,1,1,0,2,0,5.715852836146951
10.0,21,2,1,0,1,1,0,2,0,5.672152154147625
10.0,21,3,0,1,0,0,0,12,120,29.43344903178513
10.0,21,4,1,0,1,1,0,3,0,8.14318098127842
10.0,21,5,1,0,1,1,0,2,0,5.6308230850845575
10.0,21,6,0,1,0,0,0,12,134,29.121670871973038
10.0,21,7,1,0,1,1,0,2,0,5.726181901991367
10.0,21,8,1,0,1,1,0,7,0,17.303947126492858
10.0,21,9,1,0,1,1,0,3,0,8.019981905817986
10.0,21,10,1,0,1,1,0,3,0,7.986240787431598
10.0,21,11,1,0,1,1,0,3,0,7.962751900777221
10.0,21,12,1,0,1,1,0,2,0,5.644333083182573
10.0,21,13,1,0,1,1,0,2,0,5.5758829694241285
10.0,21,14,0,1,0,0,0,12,126,29.23722006380558
10.0,21,15,1,0,1,1,0,2,0,5.732623161748052
10.0,21,16,1,0,1,1,0,2,0,5.806972039863467
10.0,21,17,1,0,1,1,0,2,0,5.670833168551326
10.0,21,18,1,0,1,1,0,3,0,8.052380988374352
10.0,21,19,1,0,1,1,0,2,0,5.670282989740372
10.0,21,20,1,0,1,1,0,2,0,5.664443131536245
10.0,21,21,1,0,1,1,0,3,0,7.9933409579098225
10.0,21,22,1,0,1,1,0,1,0,3.2906350679695606
10.0,21,23,1,0,1,1,0,2,0,5.6406238581985235
10.0,21,24,1,0,1,1,0,2,0,5.65049285069108
10.0,21,25,1,0,1,1,0,2,0,5.708352895453572
10.0,21,26,1,0,1,1,0,2,0,5.577213130891323
10.0,21,27,1,0,1,1,0,2,0,5.574973067268729
10.0,21,28,1,0,1,1,0,1,0,3.293484915047884
10.0,21,29,1,0,1,1,0,2,0,5.633463151752949
10.0,21,30,1,0,1,1,0,4,0,10.316500905901194
10.0,21,31,1,0,1,1,0,2,0,5.638842936605215
10.0,21,32,1,0,1,1,0,2,0,5.603933008387685
10.0,21,33,1,0,1,1,0,2,0,5.5694731418043375
10.0,21,34,1,0,1,1,0,2,0,5.542414030060172
10.0,21,35,0,1,0,0,0,12,120,28.773511992767453
10.0,21,36,1,0,1,1,0,4,0,10.561479022726417
10.0,21,37,1,0,1,1,0,2,0,5.652883090078831
10.0,21,38,0,1,0,0,0,12,130,29.198340140283108
10.0,21,39,1,0,1,1,0,2,0,5.66716305911541
10.0,21,40,1,0,1,1,0,4,0,10.482499841600657
10.0,21,41,1,0,1,1,0,2,0,5.6778129655867815
10.0,21,42,0,1,0,0,0,12,128,29.048929922282696
10.0,21,43,0,1,0,0,0,12,126,28.991531813517213
10.0,21,44,1,0,1,1,0,2,0,5.747471936047077
10.0,21,45,1,0,1,1,0,2,0,5.620843032374978
10.0,21,46,1,0,1,1,0,2,0,5.5901529267430305
10.0,21,47,1,0,1,1,0,2,0,5.572633119300008
10.0,21,48,1,0,1,1,0,3,0,7.972462102770805
10.0,21,49,1,0,1,1,0,3,0,7.953712018206716
10.0,21,50,0,1,0,0,0,12,130,28.822962194681168
10.0,21,51,1,0,1,1,0,2,0,5.6540931109339
10.0,21,52,1,0,1,1,0,3,0,7.954021915793419
10.0,21,53,0,1,0,0,0,12,124,28.94860110245645
10.0,21,54,1,0,1,1,0,2,0,5.756342085078359
10.0,21,55,1,0,1,1,0,1,0,3.3063539303839207
10.0,21,56,1,0,1,1,0,3,0,7.986712036654353
10.0,21,57,1,0,1,1,0,3,0,7.963951909914613
10.0,21,58,0,1,0,0,0,12,125,28.6760029848665
10.0,21,59,0,1,0,0,0,12,131,29.106919886544347
10.0,21,60,1,0,1,1,0,2,0,5.651762941852212
10.0,21,61,1,0,1,1,0,2,0,5.568853113800287
10.0,21,62,0,1,0,0,0,12,136,28.931432170793414
10.0,21,63,1,0,1,1,0,2,0,5.732651799917221
10.0,24,0,1,0,1,1,0,2,0,6.132070906460285
10.0,24,1,1,0,1,1,0,3,0,8.002290967851877
10.0,24,2,1,0,1,1,0,3,0,8.153571048751473
10.0,24,3,0,1,0,0,0,12,128,28.90725200995803
10.0,24,4,0,1,0,0,0,12,118,28.939710929989815
10.0,24,5,1,0,1,1,0,2,0,5.6109928991645575
10.0,24,6,1,0,1,1,0,2,0,5.585102830082178
10.0,24,7,1,0,1,1,0,2,0,5.609984043985605
10.0,24,8,1,0,1,1,0,2,0,5.576642928645015
10.0,24,9,1,0,1,1,0,2,0,5.5909729562699795
10.0,24,10,1,0,1,1,0,2,0,5.527542904019356
10.0,24,11,0,1,0,0,0,12,133,28.830051887780428
10.0,24,12,1,0,1,1,0,2,0,5.6092930026352406
10.0,24,13,1,0,1,1,0,2,0,5.645592929795384
10.0,24,14,1,0,1,1,0,3,0,7.95620190910995
10.0,24,15,0,1,0,0,0,12,117,28.851882088929415
10.0,24,16,1,0,1,1,0,2,0,5.719072185456753
10.0,24,17,0,1,0,0,0,12,133,28.75773306004703
10.0,24,18,0,1,0,0,0,12,115,28.646202059462667
10.0,24,19,1,0,1,1,0,2,0,5.627523176372051
10.0,24,20,1,0,1,1,0,4,0,10.274881031364202
10.0,24,21,1,0,1,1,0,2,0,5.573233123868704
10.0,24,22,1,0,1,1,0,3,0,7.882513105869293
10.0,24,23,0,1,0,0,0,12,131,28.899120865389705
10.0,24,24,1,0,1,1,0,2,0,5.638133035972714
10.0,24,25,1,0,1,1,0,2,0,5.604882957413793
10.0,24,26,1,0,1,1,0,5,0,12.941128108650446
10.0,24,27,1,0,1,1,0,2,0,5.578123033046722
10.0,24,28,1,0,1,1,0,2,0,5.591853987425566
10.0,24,29,1,0,1,1,0,5,0,12.591158971190453
10.0,24,30,1,0,1,1,0,2,0,5.60283288359642
10.0,24,31,1,0,1,1,0,2,0,5.509763956069946
10.0,24,32,1,0,1,1,0,3,0,7.8574721701443195
10.0,24,33,1,0,1,1,0,2,0,5.531543865799904
10.0,24,34,0,1,0,0,0,12,124,28.794041834771633
10.0,24,35,1,0,1,1,0,2,0,5.550672998651862
10.0,24,36,1,0,1,1,0,2,0,5.589233012869954
10.0,24,37,1,0,1,1,0,2,0,5.567244021221995
10.0,24,38,1,0,1,1,0,2,0,5.509733222424984
10.0,24,39,1,0,1,1,0,3,0,7.883451879024506
10.0,24,40,1,0,1,1,0,2,0,5.571933928877115
10.0,24,41,1,0,1,1,0,2,0,5.577333038672805
10.0,24,42,0,1,0,0,0,12,141,28.624553000554442
10.0,24,43,0,1,0,0,0,12,138,28.900400968268514
10.0,24,44,1,0,1,1,0,2,0,5.642583128064871
10.0,24,45,1,0,1,1,0,3,0,7.900332100689411
10.0,24,46,1,0,1,1,0,3,0,7.8084031119942665
10.0,24,47,1,0,1,1,0,2,0,5.528752924874425
10.0,24,48,1,0,1,1,0,2,0,5.534633994102478
10.0,24,49,0,1,0,0,0,12,123,28.90315093100071
10.0,24,50,1,0,1,1,0,3,0,8.075962075963616
10.0,24,51,1,0,1,1,0,2,0,5.629781866446137
10.0,24,52,1,0,1,1,0,2,0,5.635993089526892
10.0,24,53,1,0,1,1,0,2,0,5.602094111964107
10.0,24,54,1,0,1,1,0,2,0,5.61858294531703
10.0,24,55,1,0,1,1,0,2,0,5.587202962487936
10.0,24,56,1,0,1,1,0,2,0,5.613983143121004
10.0,24,57,1,0,1,1,0,3,0,8.000641828402877
10.0,24,58,1,0,1,1,0,2,0,5.62474294565618
10.0,24,59,1,0,1,1,0,2,0,5.586693994700909
10.0,24,60,1,0,1,1,0,2,0,5.5443530436605215
10.0,24,61,0,1,0,0,0,12,128,28.84567203000188
10.0,24,62,0,1,0,0,0,12,1,28.884491184726357
10.0,24,63,1,0,1,1,0,2,0,5.752302939072251
10.0,34,0,1,0,1,1,0,4,0,11.215826030820608
10.0,34,1,1,0,1,1,0,2,0,5.740733118727803
10.0,34,2,1,0,1,1,0,2,0,5.659612827003002
10.0,34,3,1,0,1,1,0,2,0,5.584033904597163
10.0,34,4,1,0,1,1,0,2,0,5.60313300229609
10.0,34,5,1,0,1,1,0,3,0,7.926511811092496
10.0,34,6,0,1,0,0,0,12,131,29.232360189780593
10.0,34,7,1,0,1,1,0,3,0,7.946661906316876
10.0,34,8,1,0,1,1,0,2,0,5.7151420041918755
10.0,34,9,0,1,0,0,0,12,132,28.91886211000383
10.0,34,10,1,0,1,1,0,5,0,12.891418067738414
10.0,34,11,1,0,1,1,0,2,0,5.6210330221802
10.0,34,12,1,0,1,1,0,2,0,5.649212980642915
10.0,34,13,1,0,1,1,0,5,0,12.77691894210875
10.0,34,14,1,0,1,1,0,2,0,5.606862949207425
10.0,34,15,1,0,1,1,0,2,0,5.648792954161763
10.0,34,16,1,0,1,1,0,2,0,5.6088941637426615
10.0,34,17,1,0,1,1,0,2,0,5.577363073825836
10.0,34,18,1,0,1,1,0,1,0,3.223413834348321
10.0,34,19,1,0,1,1,0,2,0,5.585854174569249
10.0,34,20,0,1,0,0,0,12,127,28.543522814288735
10.0,34,21,0,1,0,0,0,12,137,29.60046799853444
10.0,34,22,1,0,1,1,0,2,0,5.649902857840061
10.0,34,23,0,1,0,0,0,12,122,28.84279191493988
10.0,34,24,1,0,1,1,0,2,0,5.816231947392225
10.0,34,25,1,0,1,1,0,2,0,6.015280960127711
10.0,34,26,1,0,1,1,0,4,0,10.280310874804854
10.0,34,27,1,0,1,1,0,2,0,5.617343122139573
10.0,34,28,1,0,1,1,0,4,0,10.44803997501731
10.0,34,29,1,0,1,1,0,3,0,8.041610941290855
10.0,34,30,1,0,1,1,0,3,0,8.0209921579808
10.0,34,31,1,0,1,1,0,2,0,5.643703043460846
10.0,34,32,1,0,1,1,0,2,0,5.655303131788969
10.0,34,33,1,0,1,1,0,3,0,8.004141971468925
10.0,34,34,1,0,1,1,0,2,0,5.6139028165489435
10.0,34,35,1,0,1,1,0,2,0,5.608313018456101
10.0,34,36,1,0,1,1,0,2,0,5.623403005301952
10.0,34,37,0,1,0,0,0,12,125,29.090201016515493
10.0,34,38,1,0,1,1,0,2,0,5.660013062879443
10.0,34,39,1,0,1,1,0,2,0,5.650932900607586
10.0,34,40,1,0,1,1,0,2,0,5.597453098744154
10.0,34,41,1,0,1,1,0,2,0,5.6060729548335075
10.0,34,42,1,0,1,1,0,2,0,5.740712163969874
10.0,34,43,1,0,1,1,0,3,0,7.966562174260616
10.0,34,44,1,0,1,1,0,2,0,5.630992818623781
10.0,34,45,0,1,0,0,0,12,123,29.114679899066687
10.0,34,46,0,1,0,0,0,12,136,29.132280964404345
10.0,34,47,1,0,1,1,0,3,0,7.9732120502740145
10.0,34,48,1,0,1,1,0,3,0,8.02348111756146
10.0,34,49,0,1,0,0,0,12,127,29.72454810515046
10.0,34,50,1,0,1,1,0,2,0,5.678682820871472
10.0,34,51,1,0,1,1,0,2,0,5.840572062879801
10.0,34,52,1,0,1,1,0,3,0,8.05707206018269
10.0,34,53,0,1,0,0,0,12,130,29.170909896492958
10.0,34,54,1,0,1,1,0,3,0,8.149561006575823
10.0,34,55,1,0,1,1,0,2,0,5.586512852460146
10.0,34,56,0,1,0,0,0,12,121,29.305360047146678
10.0,34,57,1,0,1,1,0,3,0,8.292780024930835
10.0,34,58,1,0,1,1,0,2,0,5.72606292553246
10.0,34,59,1,0,1,1,0,2,0,5.633413093164563
10.0,34,60,1,0,1,1,0,2,0,5.615392932668328
10.0,34,61,1,0,1,1,0,3,0,8.165640057995915
10.0,34,62,1,0,1,1,0,2,0,5.7155529502779245
10.0,34,63,1,0,1,1,0,3,0,7.930021965876222
10.0,45,0,1,0,1,1,0,2,0,6.111030001193285
10.0,45,1,1,0,1,1,0,6,0,15.071738045662642
10.0,45,2,1,0,1,1,0,3,0,7.950222119688988
10.0,45,3,1,0,1,1,0,3,0,7.834332063794136
10.0,45,4,1,0,1,1,0,2,0,5.510874092578888
10.0,45,5,1,0,1,1,0,6,0,14.916837913915515
10.0,45,6,0,1,0,0,0,12,119,29.05859099701047
10.0,45,7,1,0,1,1,0,2,0,5.563364131376147
10.0,45,8,1,0,1,1,0,5,0,12.66634906642139
10.0,45,9,1,0,1,1,0,2,0,5.538073135539889
10.0,45,10,1,0,1,1,0,2,0,5.574404029175639
10.0,45,11,1,0,1,1,0,3,0,7.8700329177081585
10.0,45,12,1,0,1,1,0,2,0,5.542712984606624
10.0,45,13,1,0,1,1,0,2,0,5.536883836612105
10.0,45,14,1,0,1,1,0,2,0,5.541573045775294
10.0,45,15,1,0,1,1,0,2,0,5.5104338098317385
10.0,45,16,1,0,1,1,0,2,0,5.551523994654417
10.0,45,17,1,0,1,1,0,2,0,5.571222864091396
10.0,45,18,1,0,1,1,0,5,0,12.456300901249051
10.0,45,19,1,0,1,1,0,4,0,10.202062083408237
10.0,45,20,1,0,1,1,0,2,0,5.592003930360079
10.0,45,21,1,0,1,1,0,4,0,10.24300092831254
10.0,45,22,1,0,1,1,0,2,0,5.504113156348467
10.0,45,23,1,0,1,1,0,3,0,7.85930291749537
10.0,45,24,0,1,0,0,0,12,135,28.810362797230482
10.0,45,25,1,0,1,1,0,3,0,8.19094106554985
